text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"#upelections2017 #Congress to file complaint against #PMModi  controversial remarks during #Fatehpur rally

https://t.co/QWus4UaN8c",FALSE,2,NA,20-02-2017 03:54,FALSE,NA,8.34E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NewsNationTV,1,FALSE,FALSE,NA,NA
"1 Person i met yesterday was telling 
only #modi is good
All others r not good
What can he do alone
It didn't apply to #MMS
#upelections2017",FALSE,0,NA,20-02-2017 03:51,FALSE,NA,8.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mukthar82,0,FALSE,FALSE,NA,NA
"Mulayam Singh Yadav, the first politician to vote against their own party
#UPElections2017 # Phase3",FALSE,1,NA,20-02-2017 03:43,FALSE,NA,8.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anandduttsaurav,0,FALSE,FALSE,NA,NA
"RT @ndtv: #UPElections2017: With Eid, Holi reference, PM @narendramodi attacks @yadavakhilesh for 'discrimination' https://t.co/XjaOJukRdP…",FALSE,0,NA,20-02-2017 03:09,FALSE,NA,8.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dinesrajendran1,15,TRUE,FALSE,NA,NA
"RT @NewsNationTV: #UPElections2017 Over 61.16 per cent voter turnout in third phase amid peaceful polling
https://t.co/QOVqCC1fcs",FALSE,0,NA,20-02-2017 02:49,FALSE,NA,8.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AsianElections,1,TRUE,FALSE,NA,NA
News Nation: #UPElections2017 Over 61.16 per cent voter turnout in third phase amid peaceful pollinghttp://www.newsnation.in/india-news/up-…,FALSE,0,NA,20-02-2017 02:32,FALSE,NA,8.34E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",InElectionNews,0,FALSE,FALSE,NA,NA
"#upelections2017
Now focus to change the PM because the country is going on back foot which is dangerous for us.So pls love to nation(India)",FALSE,0,NA,20-02-2017 02:15,FALSE,NA,8.34E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbdulRaozee,0,FALSE,FALSE,NA,NA
"RT @nupur11: Plz Tune in to <U+0938><U+092E><U+093E><U+091A><U+093E><U+0930> Plus, today at 5pm to watch Shri @KalrajMishra ji 's interview...
#UPElections2017 #UttarakhandElection2…",FALSE,0,NA,20-02-2017 02:00,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BhaartiSays,14,TRUE,FALSE,NA,NA
"#UPElections2017 Over 61.16 per cent voter turnout in third phase amid peaceful polling
https://t.co/QOVqCC1fcs",FALSE,4,NA,20-02-2017 01:30,FALSE,NA,8.33E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NewsNationTV,1,FALSE,FALSE,NA,NA
"RT @UPSarkar2017: #UPElectionPics: Request for #NOTA, #Lucknow #upelections2017 #UPSarkar2017 @jamhuriyat_news https://t.co/9PKpLXF2g0",FALSE,0,NA,20-02-2017 00:25,FALSE,NA,8.33E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",himanshu0070070,3,TRUE,FALSE,NA,NA
Even in #upelections2017 it is the SP + cong. which is real contender. Muslims going with BSP makes the whole SP+Cong. move a mockery.,FALSE,0,NA,19-02-2017 21:05,FALSE,NA,8.33E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giveawayxexa,0,FALSE,FALSE,NA,NA
@bhupendrachaube @periscopeco best ever analysis of #upelections2017 .,FALSE,1,bhupendrachaube,19-02-2017 20:40,FALSE,8.33E+17,8.33E+17,56685329,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",asif_mohammad7,0,FALSE,FALSE,NA,NA
RT @RJVIPUL: Panel Discussion on #upelections2017 #radiomirchi #rjvipul https://t.co/BSlMGujNxJ,FALSE,0,NA,19-02-2017 20:25,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PRAKASHGAURAV,1,TRUE,FALSE,NA,NA
Panel Discussion on #upelections2017 #radiomirchi #rjvipul https://t.co/BSlMGujNxJ,FALSE,2,NA,19-02-2017 19:52,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RJVIPUL,1,FALSE,FALSE,NA,NA
"RT @Siri__tweets: Aftr done wid phase -III tdy #UPelections2017.Who wil form Govt in #UttarPradesh
#<U+092F><U+0942><U+092A><U+0940>_<U+0928><U+092E><U+094B>_<U+0915><U+0947>_<U+0938><U+0902><U+0917> #AllianceRattledModi
#U…",FALSE,0,NA,19-02-2017 19:37,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lionheart1288,5,TRUE,FALSE,NA,NA
"RT @TwinklePatel19: #AOK<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>in #RajTilak from #Kanpur Yday.. 
@AnjanaOmKashyap ma'am..
Excellent Show..<ed><U+00A0><U+00BD><ed><U+00B9><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>
#ElectionExpress 
#upelections2017…",FALSE,0,NA,19-02-2017 19:30,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stanlyphysio,4,TRUE,FALSE,NA,NA
"RT @RavitejaKodati: @SwarajyaMag Go @BJP4India, Go.
#upelections2017 #WeSupportBJP",FALSE,0,NA,19-02-2017 19:21,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wesupportbjp,1,TRUE,FALSE,NA,NA
"RT @TwinklePatel19: #AOK<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>in #RajTilak from #<U+0907><U+0932><U+093E><U+0939><U+093E><U+092C><U+093E><U+0926> Yday..
@AnjanaOmKashyap mam<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
#ElectionExpress 
#upelections2017 #UpPolls  (4) https…",FALSE,0,NA,19-02-2017 19:15,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a_suryawanshi33,1,TRUE,FALSE,NA,NA
"RT @TwinklePatel19: #AOK<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>in #RajTilak from #<U+0907><U+0932><U+093E><U+0939><U+093E><U+092C><U+093E><U+0926> Yday..
@AnjanaOmKashyap mam<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
#ElectionExpress 
#upelections2017 #UpPolls  (3) https…",FALSE,0,NA,19-02-2017 19:15,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a_suryawanshi33,1,TRUE,FALSE,NA,NA
"RT @TwinklePatel19: #AOK<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>in #RajTilak from #<U+0907><U+0932><U+093E><U+0939><U+093E><U+092C><U+093E><U+0926> Yday..
@AnjanaOmKashyap mam<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
#ElectionExpress 
#upelections2017 #UpPolls  (2) https…",FALSE,0,NA,19-02-2017 19:15,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a_suryawanshi33,1,TRUE,FALSE,NA,NA
"RT @TwinklePatel19: #AOK<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>in #RajTilak from #<U+0907><U+0932><U+093E><U+0939><U+093E><U+092C><U+093E><U+0926> Yday..
@AnjanaOmKashyap mam<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
#ElectionExpress 
#upelections2017 #UpPolls  (1) https…",FALSE,0,NA,19-02-2017 19:15,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a_suryawanshi33,1,TRUE,FALSE,NA,NA
"'Lies' makes stories much more interesting than they really are.#UPelections2017",FALSE,0,NA,19-02-2017 19:13,FALSE,NA,8.33E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",AnshulT66,0,FALSE,FALSE,NA,NA
"#voted #upelections2017 #lucknow @ Lucknow, Uttar Pradesh https://t.co/fffuk1SrMZ",FALSE,0,NA,19-02-2017 19:11,FALSE,NA,8.33E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",nawabaadi,0,FALSE,FALSE,80.9167,26.85
"RT @SatyaVijayi: SHOCKING Details Inside!! This Article Completely Exposes Maya - Mulayam Nexus

#upelections2017

@DrGPradhan

https://t.c…",FALSE,0,NA,19-02-2017 19:03,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PotdarHarish,123,TRUE,FALSE,NA,NA
"RT @parthachanakyya: #upelections2017,Cumulative 1st &amp;2nd phase- Seat Projection: BJP-68,SP+INC-61,BSP-8,RLD-3",FALSE,0,NA,19-02-2017 18:54,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rupandgreat,2,TRUE,FALSE,NA,NA
RT @vikkichoudhry: After phase -III accomplished today of  #UPelections2017   A sample UP Election Survey.  Who will form Government in #Ut…,FALSE,0,NA,19-02-2017 18:38,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sorukushwaha,41,TRUE,FALSE,NA,NA
"RT @JagratiShukla29: Hahaha!! This is the level of development in UP.
#UPElections2017 #uppolls2017 #AkhileshYadav #RahulGandhi https://t.c…",FALSE,0,NA,19-02-2017 18:34,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",subhrabanerjee,60,TRUE,FALSE,NA,NA
RT @invincisachin: Yes  #<U+092D><U+093E><U+091C><U+092A><U+093E>_<U+0915><U+094B>_<U+0935><U+094B><U+091F>_<U+0926><U+0947><U+0902> and #VoteForCycle but only on twitter. In #upelections2017 vote  #<U+0939><U+093E><U+0925><U+0940>_<U+092A><U+0930>_<U+091D><U+092E><U+093E><U+091D><U+092E>_<U+0935><U+094B><U+091F>,FALSE,0,NA,19-02-2017 18:10,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vimalkkr1990,19,TRUE,FALSE,NA,NA
Absolutely and it turned into laughter as he can see the #RahulGandhi version of AY along with RaGa <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>… https://t.co/pAmHsmuwPu,FALSE,0,NA,19-02-2017 18:05,TRUE,NA,8.33E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",imridul2k,0,FALSE,FALSE,NA,NA
"RT @parthachanakyya: #upelections2017, 1st Phase UP,voteshare of BJP,SP+INC,BSP,RLD in 2014 Par-50.4%,23.2%,18.5%,4.2%  1/3",FALSE,0,NA,19-02-2017 17:46,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_mdayal,1,TRUE,FALSE,NA,NA
"I kw our #PM @PMOIndia  is creating fights against #Muslim &amp; #Hindus in name of vote again #UP_<U+091A><U+0932><U+0947>_<U+0917><U+0920><U+092C><U+0902><U+0927><U+0928>_<U+0915><U+0947>_<U+0938><U+093E><U+0925> #UPvotes 
#UPelections2017",FALSE,0,NA,19-02-2017 17:33,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",samirkh75387729,0,FALSE,FALSE,NA,NA
RT @nirajshh: This is called True &amp; Real Secularism. Learn from Modi ji. this is called Great Leader #Vote4BJP #upelections2017 #UPvotes #u…,FALSE,0,NA,19-02-2017 17:27,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ggaurav1122,1,TRUE,FALSE,NA,NA
"#AOK<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>in #RajTilak from #<U+0907><U+0932><U+093E><U+0939><U+093E><U+092C><U+093E><U+0926> Yday..
@AnjanaOmKashyap mam<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
#ElectionExpress 
#upelections2017 #UpPolls  (4) https://t.co/ReqG0hTjiJ",FALSE,5,NA,19-02-2017 17:26,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TwinklePatel19,1,FALSE,FALSE,NA,NA
This is called True &amp; Real Secularism. Learn from Modi ji. this is called Great Leader #Vote4BJP #upelections2017… https://t.co/cCjhl3c4v2,FALSE,2,NA,19-02-2017 17:26,TRUE,NA,8.33E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",nirajshh,1,FALSE,FALSE,NA,NA
"#AOK<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>in #RajTilak from #<U+0907><U+0932><U+093E><U+0939><U+093E><U+092C><U+093E><U+0926> Yday..
@AnjanaOmKashyap mam<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
#ElectionExpress 
#upelections2017 #UpPolls  (3) https://t.co/nGpxHPrUlI",FALSE,5,NA,19-02-2017 17:25,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TwinklePatel19,1,FALSE,FALSE,NA,NA
"#AOK<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>in #RajTilak from #<U+0907><U+0932><U+093E><U+0939><U+093E><U+092C><U+093E><U+0926> Yday..
@AnjanaOmKashyap mam<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
#ElectionExpress 
#upelections2017 #UpPolls  (2) https://t.co/6jTulCf4vC",FALSE,5,NA,19-02-2017 17:23,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TwinklePatel19,1,FALSE,FALSE,NA,NA
"#AOK<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>in #RajTilak from #<U+0907><U+0932><U+093E><U+0939><U+093E><U+092C><U+093E><U+0926> Yday..
@AnjanaOmKashyap mam<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
#ElectionExpress 
#upelections2017 #UpPolls  (1) https://t.co/40ZxcBtlc0",FALSE,5,NA,19-02-2017 17:20,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TwinklePatel19,1,FALSE,FALSE,NA,NA
Pls check all the You Tube interviews of #<U+092A><U+092A><U+094D><U+092A><U+0942> #RahulGandhi Then u will come to know about Damaged Individual… https://t.co/6bTFpdb6cf,FALSE,0,NA,19-02-2017 17:12,TRUE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",indomitablesoul,0,FALSE,FALSE,NA,NA
"RT @voiceurviews: Who will win UP Assembly Election 2017 ?
Vote Today !
#upelections2017 @BJP4India @BspUp2017 @samajwadiparty @INCIndia",FALSE,0,NA,19-02-2017 17:10,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",akky_no1,114,TRUE,FALSE,NA,NA
"NDTV: #UPElections2017: 'Our alliance wiped smile off PM Modi's face,' says Rahul Gandhi OfficeOfRG https://t.co/VGnpiPs58M …",FALSE,0,NA,19-02-2017 17:08,FALSE,NA,8.33E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",InElectionNews,0,FALSE,FALSE,NA,NA
"#UPElections2017: 'Our alliance wiped smile off PM Modi's face,' says Rahul Gandhi @OfficeOfRG… https://t.co/bu9xZkvi64",FALSE,146,NA,19-02-2017 17:03,TRUE,NA,8.33E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ndtv,40,FALSE,FALSE,NA,NA
"#AllianceRattledModi
#UPElections2017 : Highest ever polling in #Lucknow; 3rd phase %age above from 2012
https://t.co/cI9dVuf8Ct",FALSE,0,NA,19-02-2017 16:57,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hereisrinkal,0,FALSE,FALSE,NA,NA
RT @bprerna: This woman exposes the politics of #BJP and tells you why one should not vote for them in the upcoming #upelections2017. Do li…,FALSE,0,NA,19-02-2017 16:27,FALSE,NA,8.33E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",RSSharu,275,TRUE,FALSE,NA,NA
RT @bprerna: MUST WATCH VIDEO. #upelections2017  #uppolls2017 https://t.co/XNGqMUst6K,FALSE,0,NA,19-02-2017 16:27,FALSE,NA,8.33E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",RSSharu,12,TRUE,FALSE,NA,NA
RT @bprerna: Who knew 'disgruntled elements' are not to be found in BJP <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #upelections2017 #uppolls2017 https://t.co/b5vZAVYdxc,FALSE,0,NA,19-02-2017 16:24,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amms28,8,TRUE,FALSE,NA,NA
"RT @irkjain: #upelections2017
The #NaMoWave Two sweeps #UP
<ed><U+00A0><U+00BD><ed><U+00B3><U+00A5>Getting highest votes ever

Visit<ed><U+00A0><U+00BD><ed><U+00B4><U+00BB>for complete Analysis &amp; Statistics:
https://t…",FALSE,0,NA,19-02-2017 15:53,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",peeyushkumardu3,62,TRUE,FALSE,NA,NA
"RT @irkjain: #UPElections2017
A favorable news for @BJP4UP <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>
<ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>Disquiet within BSP’s Dalit vote gives Mayawati the jitters<ed><U+00A0><U+00BD><ed><U+00B4><U+00BB>
https://t.co/q…",FALSE,0,NA,19-02-2017 15:49,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",irkjain,5,TRUE,FALSE,NA,NA
"RT @Sid7777777: #<U+0938><U+092A><U+093E>_<U+092C><U+0938><U+092A><U+093E>_<U+0915><U+093E>_<U+092C><U+0902><U+091F><U+093E><U+0922><U+093E><U+0930> #upelections2017 
 @abhi_123 @prasen5542 @BJP4UttarPrdesh .. After Phase 3.... https://t.co/sfNV4tvio9",FALSE,0,NA,19-02-2017 15:29,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",atlantesindia,4,TRUE,FALSE,NA,NA
"WATCH! Mayawati asks Uttar Pradesh people to vote for BJP, surprises everyone !!

https://t.co/xxihdyTBZw 

#UPelections2017",FALSE,2,NA,19-02-2017 15:16,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",swrpa733124,2,FALSE,FALSE,NA,NA
"RT @NewsNationTV: #UPElections2017 No rift in Samajwadi Party, #AkhileshYadav will become CM again, says Mulayam https://t.co/bMcbtbazBF",FALSE,0,NA,19-02-2017 15:14,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhinavaawara,2,TRUE,FALSE,NA,NA
Stop doubting the intellect of voter. UP has seen state patronised communal goondaism for last 5 yrs. Avenging by v… https://t.co/PIhGREsRt4,FALSE,3,NA,19-02-2017 15:00,TRUE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VikasSaraswat,3,FALSE,FALSE,NA,NA
"RT @AcmatixJoshi: #Shame that people calling themselves BJP supporters r damaging BJP the most
#UPElections2017 
Rise above caste
Modi ji i…",FALSE,0,NA,19-02-2017 15:00,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sathishshah2511,52,TRUE,FALSE,NA,NA
RT @sunil_kachroo: What I felt today is amazing #UPElections2017 is a direct fight between terror supporting Muslims  and Hindus,FALSE,0,NA,19-02-2017 14:36,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iDeepakKapoor,1,TRUE,FALSE,NA,NA
What I felt today is amazing #UPElections2017 is a direct fight between terror supporting Muslims  and Hindus,FALSE,2,NA,19-02-2017 14:34,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sunil_Kashmir,1,FALSE,FALSE,NA,NA
"RT @cooladitaya: Some Pollster neglecting triple talaq issue
But its going to play a big role in #upelections2017 in Favour of BJP https://…",FALSE,0,NA,19-02-2017 14:25,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",munu0214,181,TRUE,FALSE,NA,NA
UP 3rd Phase Polls End With 62% Voter Turnout https://t.co/1C4kZE6Afe #kashmirtelegraph #india #politics #upelections2017,FALSE,0,NA,19-02-2017 14:20,FALSE,NA,8.33E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Kashmir4India,0,FALSE,FALSE,NA,NA
"Aftr done wid phase -III tdy #UPelections2017.Who wil form Govt in #UttarPradesh
#<U+092F><U+0942><U+092A><U+0940>_<U+0928><U+092E><U+094B>_<U+0915><U+0947>_<U+0938><U+0902><U+0917> #AllianceRattledModi
#UP_<U+091A><U+0932><U+0947>_<U+0917><U+0920><U+092C><U+0902><U+0927><U+0928>_<U+0915><U+0947>_<U+0938><U+093E><U+0925>",FALSE,14,NA,19-02-2017 14:03,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Siri__tweets,5,FALSE,FALSE,NA,NA
"RT @ITBP_official: Deployment of #ITBP troops at Polling Booths in Bareilly for 2nd phase

@Uppolice 
#upelections2017 https://t.co/yNxvwPP…",FALSE,0,NA,19-02-2017 14:02,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stanlyphysio,34,TRUE,FALSE,NA,NA
RT @andzalak: <ed><U+00A0><U+00BD><ed><U+00B8><U+0080> #adarshLiberal roadmap on #upelections2017 results! https://t.co/PffoVI0kA8,FALSE,0,NA,19-02-2017 14:00,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aryaalok,9,TRUE,FALSE,NA,NA
"What is tht one BIRD which Modi does not like at all ?

VeePAKSHI.

#upelections2017 #ModiGovt #uppolls #AkhileshYadav #OPSvsEPS #Kejriwal",FALSE,1,NA,19-02-2017 13:48,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MaanvirMinhas,0,FALSE,FALSE,NA,NA
"But @abdullah_omar, didn't you know #UPElections2017 IS all about Hindus Vs Muslims' appeasing pol parties? You'll know result on March 11",FALSE,0,abdullah_omar,19-02-2017 13:41,FALSE,8.33E+17,8.33E+17,138822469,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pankajsrini,0,FALSE,FALSE,NA,NA
"#upelections2017 phase III: Record seizure of Rs 38.40 crore cash and 2.04 lakh litres of liquor, says #ElectionCommission",FALSE,2,NA,19-02-2017 13:41,FALSE,NA,8.33E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NewsNationTV,0,FALSE,FALSE,NA,NA
RT @vikkichoudhry: #UPelections2017   A sample UP Election Poll Survey.  Who will form Government in #UttarPradesh ?,FALSE,0,NA,19-02-2017 13:26,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rcaasw,14,TRUE,FALSE,NA,NA
#<U+092F><U+0942><U+092A><U+0940>_<U+0928><U+092E><U+094B>_<U+0915><U+0947>_<U+0938><U+0902><U+0917> After demonetisation hardly Bjp lost any election. Hope this trend will be repeated in #upelections2017  also.,FALSE,0,NA,19-02-2017 13:22,FALSE,NA,8.33E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",giveawaybrazz,0,FALSE,FALSE,NA,NA
#UPElections2017 Live Update: Third phase records 65% voting https://t.co/2YxBzokTxu,FALSE,0,NA,19-02-2017 13:10,FALSE,NA,8.33E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",naincy_priya,0,FALSE,FALSE,NA,NA
"RT @NewsX: I am confident that BJP will win 2/3rd majority in Uttar Pradesh: @AmitShah 
#upelections2017 #Elections2017 #Decision2017 https…",FALSE,0,NA,19-02-2017 13:03,FALSE,NA,8.33E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amit_mra,2,TRUE,FALSE,NA,NA
"News Nation: #UPElections2017 No rift in Samajwadi Party, #AkhileshYadav will become CM again, says Mulayam https://t.co/RM5Eu4tc3h …",FALSE,0,NA,19-02-2017 12:53,FALSE,NA,8.33E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",InElectionNews,0,FALSE,FALSE,NA,NA
